"hrtf_type","dataset","subject","name_gui","name_short","url","url_alternative","gdrive_url_max","gdrive_url_high","flip_polarity","highest_res","limited_res","ash_version_reference","local_version","gain","flip_azimuths_fb","flip_polarity_original","name_gui_original","name_short_original","default","description","hrtf_index","hrtf_index_max","npy_included_high","npy_included_max"
"Human Listener","SS2","ZTV406081722","ZTV406081722","SS2-ZTV406081722","https://sofacoustics.org/data/database/ss2/ZTV406081722_1_processed.sofa","https://drive.google.com/file/d/1wsl3K4ikHKNXuGib5CEvVwQJa8okjJqa/view?usp=drive_link",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"1139",,"no",
"Human Listener","CIPIC","subject_003","subject_003","CIPIC-003","https://sofacoustics.org/data/database/cipic/subject_003.sofa","https://drive.google.com/file/d/1xBEf1tWyQZvrsC3k-_BKMLyZlKhtpNdP/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_008","subject_008","CIPIC-008","https://sofacoustics.org/data/database/cipic/subject_008.sofa","https://drive.google.com/file/d/13KswG0_6qoQExAfVqDTA0FYYaRtvuWqq/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_009","subject_009","CIPIC-009","https://sofacoustics.org/data/database/cipic/subject_009.sofa","https://drive.google.com/file/d/1qr7S406fotmQxjoudC6RTdYWaC16Kyio/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_010","subject_010","CIPIC-010","https://sofacoustics.org/data/database/cipic/subject_010.sofa","https://drive.google.com/file/d/11m-_PueeaODW53Zbq89nEJNna-GJKOGi/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_011","subject_011","CIPIC-011","https://sofacoustics.org/data/database/cipic/subject_011.sofa","https://drive.google.com/file/d/1Kyy9qa421qT-Nc3Mc1N0gW-SDqhdfOAh/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_012","subject_012","CIPIC-012","https://sofacoustics.org/data/database/cipic/subject_012.sofa","https://drive.google.com/file/d/1T0eRCxK8-88p8yTdykAM8cyqWpxIJeLZ/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_015","subject_015","CIPIC-015","https://sofacoustics.org/data/database/cipic/subject_015.sofa","https://drive.google.com/file/d/1eZeHP6sCWBw9i2ePUAWha17up1LofqNE/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_017","subject_017","CIPIC-017","https://sofacoustics.org/data/database/cipic/subject_017.sofa","https://drive.google.com/file/d/117df4iBf0B-zTNIiuIjE3ySjixC092Hx/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_018","subject_018","CIPIC-018","https://sofacoustics.org/data/database/cipic/subject_018.sofa","https://drive.google.com/file/d/1ZmLmZHuBuFJ-IEVwWnOuBpbvPAFIB1FI/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_019","subject_019","CIPIC-019","https://sofacoustics.org/data/database/cipic/subject_019.sofa","https://drive.google.com/file/d/1tgmBtsfXqAv5bhNF9QWOgfqGr-EF_Ag5/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_020","subject_020","CIPIC-020","https://sofacoustics.org/data/database/cipic/subject_020.sofa","https://drive.google.com/file/d/1FZsMaR9n182gXvR_PVEdR2oTvNXKdNGi/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_021","subject_021","CIPIC-021","https://sofacoustics.org/data/database/cipic/subject_021.sofa","https://drive.google.com/file/d/1I28-LZdRSICqrzD2AHecDCgXRTSzEhiS/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_027","subject_027","CIPIC-027","https://sofacoustics.org/data/database/cipic/subject_027.sofa","https://drive.google.com/file/d/1RWF-ftbIGL7y4ww5NwNKqjy4fCriwJk9/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_028","subject_028","CIPIC-028","https://sofacoustics.org/data/database/cipic/subject_028.sofa","https://drive.google.com/file/d/1FU7jsZs_o-ZOrsdPluguCWW1tYa6J6vQ/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_033","subject_033","CIPIC-033","https://sofacoustics.org/data/database/cipic/subject_033.sofa","https://drive.google.com/file/d/1AGWXIv0iMRwpsY5vAtgkJhSUE46rfIww/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_040","subject_040","CIPIC-040","https://sofacoustics.org/data/database/cipic/subject_040.sofa","https://drive.google.com/file/d/1ubono1UM8ZJ7ta6JYsEEiJFbq0sDd66r/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_044","subject_044","CIPIC-044","https://sofacoustics.org/data/database/cipic/subject_044.sofa","https://drive.google.com/file/d/1Ssmscnp-3ASTSsPY4oTGcry-xNdAtL6h/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_048","subject_048","CIPIC-048","https://sofacoustics.org/data/database/cipic/subject_048.sofa","https://drive.google.com/file/d/167-e_lqSy3RH3SeDANgPAvOvjW1Zp_P3/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_050","subject_050","CIPIC-050","https://sofacoustics.org/data/database/cipic/subject_050.sofa","https://drive.google.com/file/d/1sQYC7Somt8Vry4qDPJTawiM07qEjVldj/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_051","subject_051","CIPIC-051","https://sofacoustics.org/data/database/cipic/subject_051.sofa","https://drive.google.com/file/d/1FSA0i7Ql5zgVDA0lnp3n9L3zAZbMHOFE/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_058","subject_058","CIPIC-058","https://sofacoustics.org/data/database/cipic/subject_058.sofa","https://drive.google.com/file/d/1VT_vg2xeNiRzOcnkTmIASiqOiorbry2p/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_059","subject_059","CIPIC-059","https://sofacoustics.org/data/database/cipic/subject_059.sofa","https://drive.google.com/file/d/1hhNUfL1R0vF6P_d14QsIlQtUunnW0sI3/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_060","subject_060","CIPIC-060","https://sofacoustics.org/data/database/cipic/subject_060.sofa","https://drive.google.com/file/d/1yL7F2g0jSQfzs8I-nkpCMBCw3b2awXMy/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_061","subject_061","CIPIC-061","https://sofacoustics.org/data/database/cipic/subject_061.sofa","https://drive.google.com/file/d/1F8TqmClE5V3WLOmVjstk5haCsS8EVRn3/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_065","subject_065","CIPIC-065","https://sofacoustics.org/data/database/cipic/subject_065.sofa","https://drive.google.com/file/d/1O5du1Whwe9CqAF8-sri4NXNbMFTtewNY/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_119","subject_119","CIPIC-119","https://sofacoustics.org/data/database/cipic/subject_119.sofa","https://drive.google.com/file/d/1dLMROclwDZcfF6lcPUpi1UYDLYPD2IWc/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_124","subject_124","CIPIC-124","https://sofacoustics.org/data/database/cipic/subject_124.sofa","https://drive.google.com/file/d/1uOgScUMgo_M3yD6MmVB59p4nV1QmZYr_/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_126","subject_126","CIPIC-126","https://sofacoustics.org/data/database/cipic/subject_126.sofa","https://drive.google.com/file/d/1Y3HzC_iQSofuWL-p4WVuVecvSBprwvmw/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_127","subject_127","CIPIC-127","https://sofacoustics.org/data/database/cipic/subject_127.sofa","https://drive.google.com/file/d/1zWVN5II6qzTokA8Nte1zrHpaQR6AdVyy/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_131","subject_131","CIPIC-131","https://sofacoustics.org/data/database/cipic/subject_131.sofa","https://drive.google.com/file/d/1D5MDIRmdlFgR2oHkToSV2NniA_CWgtUq/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_133","subject_133","CIPIC-133","https://sofacoustics.org/data/database/cipic/subject_133.sofa","https://drive.google.com/file/d/1tfvQ5tLqaTxlgdn2BhIJD3oFhlrMv9rJ/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_134","subject_134","CIPIC-134","https://sofacoustics.org/data/database/cipic/subject_134.sofa","https://drive.google.com/file/d/1n27YkifuGtQzlfNcNt9zeGo1sG6-eDdD/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_135","subject_135","CIPIC-135","https://sofacoustics.org/data/database/cipic/subject_135.sofa","https://drive.google.com/file/d/1bA7q2Xuvqcw2MfYvzvvWQLdR1fIAEMYG/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_137","subject_137","CIPIC-137","https://sofacoustics.org/data/database/cipic/subject_137.sofa","https://drive.google.com/file/d/1NfT9NQP16cpKXyGxosrnc0xDQm9BzTwO/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_147","subject_147","CIPIC-147","https://sofacoustics.org/data/database/cipic/subject_147.sofa","https://drive.google.com/file/d/1EzexQX11l98wAvWP5eVRIolZQZ0UcnRF/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_148","subject_148","CIPIC-148","https://sofacoustics.org/data/database/cipic/subject_148.sofa","https://drive.google.com/file/d/1U4vTKIEs9ipl4SJRC3x8MKup2_NyH-qG/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_152","subject_152","CIPIC-152","https://sofacoustics.org/data/database/cipic/subject_152.sofa","https://drive.google.com/file/d/1_aVCITAJfQTuVhbZsaiPgGxrxje72AKX/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_153","subject_153","CIPIC-153","https://sofacoustics.org/data/database/cipic/subject_153.sofa","https://drive.google.com/file/d/1NZAcYIOonzWt0Hy7rsMON4otzHeBM4NH/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_154","subject_154","CIPIC-154","https://sofacoustics.org/data/database/cipic/subject_154.sofa","https://drive.google.com/file/d/13m1WdelM3iNyLrbxJ1zDXfeoTJiF9VNg/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_155","subject_155","CIPIC-155","https://sofacoustics.org/data/database/cipic/subject_155.sofa","https://drive.google.com/file/d/1iFjFHAlrcU4Z1lVzcEgITn4z3JkaEIkP/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_156","subject_156","CIPIC-156","https://sofacoustics.org/data/database/cipic/subject_156.sofa","https://drive.google.com/file/d/1Op_OCkGUiCEm5j0JEkmL-BnbWogTAh3D/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_158","subject_158","CIPIC-158","https://sofacoustics.org/data/database/cipic/subject_158.sofa","https://drive.google.com/file/d/1Bbb09OGcmC_NnUU1_LzFJuYihKm4dZWC/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_162","subject_162","CIPIC-162","https://sofacoustics.org/data/database/cipic/subject_162.sofa","https://drive.google.com/file/d/12RA4Bra7uRpn8M48bD2OZpveRB_OxE26/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_163","subject_163","CIPIC-163","https://sofacoustics.org/data/database/cipic/subject_163.sofa","https://drive.google.com/file/d/11J1rCMxE87esWezl0phEwGTIdLJPnJuw/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","CIPIC","subject_165","subject_165","CIPIC-165","https://sofacoustics.org/data/database/cipic/subject_165.sofa","https://drive.google.com/file/d/1A6BsHoot2VHVidNEriaiLzvvjxrMQIHx/view?usp=drive_link",,,"no","high","no","3.1.3","1.0.1",,"no","no",,,,,,,,
"Human Listener","ARI","nh1097","c_nh1097","ARI-c_nh1097","https://sofacoustics.org/data/database/ari/dtf c_nh1097.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1098","c_nh1098","ARI-c_nh1098","https://sofacoustics.org/data/database/ari/dtf c_nh1098.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1108","c_nh1108","ARI-c_nh1108","https://sofacoustics.org/data/database/ari/dtf c_nh1108.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1111","c_nh1111","ARI-c_nh1111","https://sofacoustics.org/data/database/ari/dtf c_nh1111.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1112","c_nh1112","ARI-c_nh1112","https://sofacoustics.org/data/database/ari/dtf c_nh1112.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1113","c_nh1113","ARI-c_nh1113","https://sofacoustics.org/data/database/ari/dtf c_nh1113.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1114","c_nh1114","ARI-c_nh1114","https://sofacoustics.org/data/database/ari/dtf c_nh1114.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1117","c_nh1117","ARI-c_nh1117","https://sofacoustics.org/data/database/ari/dtf c_nh1117.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1134","c_nh1134","ARI-c_nh1134","https://sofacoustics.org/data/database/ari/dtf c_nh1134.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI","nh1160","c_nh1160","ARI-c_nh1160","https://sofacoustics.org/data/database/ari/dtf c_nh1160.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1056","nh1056","ARI-(LAS)-nh1056","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1056.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1057","nh1057","ARI-(LAS)-nh1057","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1057.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1058","nh1058","ARI-(LAS)-nh1058","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1058.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1063","nh1063","ARI-(LAS)-nh1063","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1063.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1064","nh1064","ARI-(LAS)-nh1064","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1064.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1065","nh1065","ARI-(LAS)-nh1065","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1065.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1066","nh1066","ARI-(LAS)-nh1066","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1066.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1067","nh1067","ARI-(LAS)-nh1067","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1067.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1068","nh1068","ARI-(LAS)-nh1068","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1068.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1070","nh1070","ARI-(LAS)-nh1070","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1070.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1071","nh1071","ARI-(LAS)-nh1071","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1071.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1072","nh1072","ARI-(LAS)-nh1072","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1072.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1073","nh1073","ARI-(LAS)-nh1073","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1073.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1074","nh1074","ARI-(LAS)-nh1074","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1074.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1075","nh1075","ARI-(LAS)-nh1075","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1075.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1076","nh1076","ARI-(LAS)-nh1076","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1076.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1077","nh1077","ARI-(LAS)-nh1077","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1077.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1078","nh1078","ARI-(LAS)-nh1078","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1078.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1079","nh1079","ARI-(LAS)-nh1079","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1079.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1080","nh1080","ARI-(LAS)-nh1080","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1080.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1081","nh1081","ARI-(LAS)-nh1081","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1081.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1082","nh1082","ARI-(LAS)-nh1082","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1082.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1083","nh1083","ARI-(LAS)-nh1083","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1083.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1084","nh1084","ARI-(LAS)-nh1084","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1084.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1085","nh1085","ARI-(LAS)-nh1085","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1085.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1086","nh1086","ARI-(LAS)-nh1086","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1086.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1087","nh1087","ARI-(LAS)-nh1087","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1087.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1088","nh1088","ARI-(LAS)-nh1088","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1088.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1089","nh1089","ARI-(LAS)-nh1089","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1089.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1090","nh1090","ARI-(LAS)-nh1090","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1090.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1091","nh1091","ARI-(LAS)-nh1091","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1091.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
"Human Listener","ARI (LAS)","nh1092","nh1092","ARI-(LAS)-nh1092","https://sofacoustics.org/data/database/ari (las)/dtf las_nh1092.sofa",,,,"no","high","no","3.1.3","1.0.0",,"no","no",,,,,,,,
